id,name,date,text,location,sentiment
1.13E+18,ProfectuSystems,Wed May 29 22:15:57 +0000 2019,Mozart trading system: https://t.co/twnUlSxBF3 $TQQQ $WOOF $XLP $QLD $IBB $HDV $CCI $GLD $EFX $CNP $IFF $TSLA $AMZN $MSFT $IBM $GOOGL $SPY,"Chicago, IL",unrelated
1.13E+18,dmr_no,Wed May 29 22:10:14 +0000 2019,"Presented without comments. ☝️

$BTC vs. $GOLD https://t.co/ULUOJsUo0G","Bergen, Norway",unrelated
1.13E+18,Howlingman8,Wed May 29 22:05:00 +0000 2019,"Chris starts off with #crudeoil and a level that we are watching closely to buy. Then we look at the precious metals &gt; https://t.co/nw8w9cubza

$USO $SPY $GLD $SLV #investor #gold #silver",,unrelated
1.13E+18,burningfiat,Wed May 29 21:53:18 +0000 2019,"|GLDbugger app| #GLD change today (29-May-2019): +3.52t (0.48%), inventory now: 740.86t",,neutral
1.13E+18,michaelxfilip,Wed May 29 21:49:49 +0000 2019,If $BTC really is like $GOLD ..... wtf are we waiting for. http://t.co/TKB9M7R8mA,Planet Earth,unrelated
1.13E+18,Lava_Flow2,Wed May 29 21:49:21 +0000 2019,"@sthenc @OccupyWisdom There will be as many as “they” deem necessary...the idea that all these cryptos are “hard coded” for a specific amount is ridiculous, apparently there are a lot of gullible idiots out there! Go buy yourself some $gld $slv and #HODL them","San Francisco, CA",bullish
1.13E+18,DaveKauffman7,Wed May 29 21:48:45 +0000 2019,"#GOLD Daily: $GOLD Now starting to form signs of a base here. MACD/Stochs building upside momentum &amp; could rally here.  Given Bonds massive reversal today, I think DXY is lagging but once it does pullback, gold should have a nice healthy bump to blue TL

#Metals $GC #GC #GLD $GLD https://t.co/VlPZX1p21r",,neutral
1.13E+18,leadlagreport,Wed May 29 21:45:08 +0000 2019,"All the traditional safe haven asset classes - staples, utilities, real estate, Treasuries and gold - have managed to post gains except silver. It's been in a steady three-year downtrend relative to gold and is down 13% in just the last year. $SPX $GLD $SLV https://t.co/g4CKvmumLo","New York, NY",bullish
1.13E+18,OnurTema,Wed May 29 21:38:53 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,bitcoin_my,Wed May 29 21:33:26 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,MysteryTrader99,Wed May 29 21:32:51 +0000 2019,"#GOLD Daily: $GOLD Now starting to form signs of a base here. MACD/Stochs building upside momentum &amp; could rally here.  Given Bonds massive reversal today, I think DXY is lagging but once it does pullback, gold should have a nice healthy bump to blue TL

#Metals $GC #GC #GLD $GLD https://t.co/VlPZX1p21r",,neutral
1.13E+18,goldusdx,Wed May 29 21:28:11 +0000 2019,Warn Of Gold's Top - Is The Downtrend Just Beginning?  https://t.co/zGmcV9XmhX #GC_F $XAUUSD $GLD $GOLD,"Fort Knox, KY",bearish
1.13E+18,girardi94589093,Wed May 29 21:25:25 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","Bretagne, France",bearish
1.13E+18,moniology,Wed May 29 21:24:42 +0000 2019,@EdwardGofsky Looks like $gold in $GBP is going a similar way. https://t.co/kDLD3Cds7P,,neutral
1.13E+18,moniology,Wed May 29 21:24:38 +0000 2019,Gold in Canadian dollars is on the cusp of a major bullish breakout above 2012 highs. Notice the {C&amp;H} setup that has been setting up since early 2018 as we get closer to the apex of the {Triangle}. $GLD $SLV $XAUUSD $GDX $NUGT $GOLD $JNUG $ASR.TO $ROXG.TO $CG.TO  #gold #silver https://t.co/pWq5YugpgI,,bullish
1.13E+18,Jamesiebabie1,Wed May 29 21:20:18 +0000 2019,@EdwardGofsky Looks like $gold in $GBP is going a similar way. https://t.co/kDLD3Cds7P,,neutral
1.13E+18,goldbondstocks,Wed May 29 21:18:23 +0000 2019,Position at WeMa29 close $SPY 6.14%/278.27 $GLD 46.93%/120.87  $TLT 46.93%/129.09 https://t.co/kgSChVowB9,"Coronado, CA",neutral
1.13E+18,TheMacroStrat,Wed May 29 21:15:47 +0000 2019,"NEW - MACRO BRIEF - The Truth About Yields, The #Dollar and #QE4 - https://t.co/nUv1JDs5ou

$TLT $GLD $DXY #gold #fed #dollar

Not a subscriber? Get 30% off your first month - https://t.co/DqudW6s05W https://t.co/83udKuSyeD","3-day, $1 Trial - https://bit.",unrelated
1.13E+18,sifeij,Wed May 29 21:15:04 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,SaharasCharts,Wed May 29 21:11:52 +0000 2019,$GOLD - Can it now hold the B/Out of the Bull-'Pennant' in the 'Bowl'/?... https://t.co/t1CU6RvtcX,"England, United Kingdom",neutral
1.13E+18,Ukdavec01,Wed May 29 21:11:48 +0000 2019,Enough of the $gold $silver market nonsense -  temperatures are starting to fall here but preparations are in place - time to head out with my chums and chill. #BostonTerrier https://t.co/JconZRB1Ir,New Zealand,neutral
1.13E+18,packerswin1997,Wed May 29 21:08:39 +0000 2019,To review my best ideas are also long $GLD 3 units from 120.87. Short $TSLA one unit from 243.44. Long two units $SI from 14.92 ugh. All fills were tweeted live. #fintwit,Midwest,bullish
1.13E+18,15minofPham,Wed May 29 21:06:15 +0000 2019,"Wed (5/29/19) trading range &lt; 15% (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 500): $CNR $BB $ULTA $ZEN $DBI $STAY $GSKY $GOOS $ACAD $EVH $CRTX $NRG $INSG $LULU $TSN $AOS $ANF $NEE $NVS $DVA $CAG $GOLD $PVH $CBRE $VEEV $AMC $YEXT $PEG $MAC $DLTR $I $MPW $QSR $EXC $YY $CONE $YETI https://t.co/IDOKf1s77O",Oregon,unrelated
1.13E+18,MasterMetals,Wed May 29 21:05:41 +0000 2019,"#Gold: streetTRACKS Gold Shares ETF (GLD) $GLD price at close, 2019-05-29, is 120.82 #charts #MasterMetals https://t.co/VX5IS1go2t",Global,neutral
1.13E+18,GoldSilvBull,Wed May 29 20:59:46 +0000 2019,Gold in Canadian dollars is on the cusp of a major bullish breakout above 2012 highs. Notice the {C&amp;H} setup that has been setting up since early 2018 as we get closer to the apex of the {Triangle}. $GLD $SLV $XAUUSD $GDX $NUGT $GOLD $JNUG $ASR.TO $ROXG.TO $CG.TO  #gold #silver https://t.co/pWq5YugpgI,"3000 Gold Rd, Fort Knox",bullish
1.13E+18,TradingHopf,Wed May 29 20:59:40 +0000 2019,Tell us what you think about this weeks $GLD alert. How are you trading it? https://t.co/0qoNoqcG64,,neutral
1.13E+18,SteHaller,Wed May 29 20:52:41 +0000 2019,"What is right for the 30 delta strangle is also right for the atm straddle.
More on this management technique in my 2nd #ebook:
https://t.co/ORyaydg1Bv

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $DIA $DAX $UVXY $GLD $TLT $VXX $QQQ #kindle https://t.co/qzk3b2vN6D",Landshut/Bavaria/Germany,unrelated
1.13E+18,MichaelGolpe,Wed May 29 20:52:01 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",UT: 41.00951 -73.666405,bearish
1.13E+18,simplrdays,Wed May 29 20:51:37 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,Moonshot3010,Wed May 29 20:49:51 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","Atlanta, GA",bearish
1.13E+18,syspulse,Wed May 29 20:47:10 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,StockDataHill,Wed May 29 20:44:25 +0000 2019,"🔻-0.67%⚖️:🕷&amp;🗃 #ETFs
#Daily #Market #Change
Wed, May 29

🤷‍♂️
0.03%🏅 $GLD
0.02%🌲 $XLB

🔻#Down
-0.19%💳 $XLF
-0.45%🏭 $XLI
-0.59%💻 $XLK
-0.64%🛢 $XLE
-0.67%♥️ $SPY
-0.72%🍞 $XLP
-0.82%♣️ $QQQ
-0.84%♠️ $IWM
-0.87%♦️ $DIA
-0.89%💍 $XLY
-0.96%💊 $XLV
-1.15%🏡 $XLRE
-1.33%🔌 $XLU",Chart Source: 📲 TD Ameritrade,neutral
1.13E+18,MiningBookGuy,Wed May 29 20:42:52 +0000 2019,"New @northernminer podcast! In-depth exclusive interview with Mark Bristow, CEO of Barrick Gold, on the company's new direction https://t.co/IoDV7hTYwH #gold #mining @BarrickGold #cms2019 $gold $abx https://t.co/BMG6dl7tWA","Minneapolis, MN",unrelated
1.13E+18,TalkMarkets,Wed May 29 20:41:27 +0000 2019,Stocks And Precious Metals Charts - Bounce Attempt Failed $UUP $VIX $SPX $NDX $GLD $SLV https://t.co/shOtyq1df3,,unrelated
1.13E+18,satriakuncc98,Wed May 29 20:38:58 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",Indonesia,bearish
1.13E+18,PeterNBell,Wed May 29 20:32:55 +0000 2019,"New @northernminer podcast! In-depth exclusive interview with Mark Bristow, CEO of Barrick Gold, on the company's new direction https://t.co/IoDV7hTYwH #gold #mining @BarrickGold #cms2019 $gold $abx https://t.co/BMG6dl7tWA","Victoria, British Columbia",unrelated
1.13E+18,northernminer,Wed May 29 20:31:05 +0000 2019,"New @northernminer podcast! In-depth exclusive interview with Mark Bristow, CEO of Barrick Gold, on the company's new direction https://t.co/IoDV7hTYwH #gold #mining @BarrickGold #cms2019 $gold $abx https://t.co/BMG6dl7tWA","Toronto, Canada",unrelated
1.13E+18,tradnews_,Wed May 29 20:30:28 +0000 2019,Investors are flocking to safety in US Treasuries following the latest influx of trade war tension and slowing global growth risks. How is this affecting #USD and #Gold? Find out from @RichDvorakFX here: https://t.co/hyKwFMyqUX $USD $GLD https://t.co/Cv6eArvgxw,"London, England",unrelated
1.13E+18,DailyFX,Wed May 29 20:30:22 +0000 2019,Investors are flocking to safety in US Treasuries following the latest influx of trade war tension and slowing global growth risks. How is this affecting #USD and #Gold? Find out from @RichDvorakFX here: https://t.co/hyKwFMyqUX $USD $GLD https://t.co/Cv6eArvgxw,United States,unrelated
1.13E+18,johndcumming,Wed May 29 20:30:21 +0000 2019,"New @northernminer podcast! In-depth exclusive interview with Mark Bristow, CEO of Barrick Gold, on the company's new direction https://t.co/IoDV7hTYwH #gold #mining @BarrickGold #cms2019 $gold $abx https://t.co/BMG6dl7tWA",Toronto,unrelated
1.13E+18,KitcoNewsNOW,Wed May 29 20:29:36 +0000 2019,Wells Fargo maintains $1250-$1350 gold price range; risks are to the downside | @WellsFargo @DanielaCambone @KitcoNewsNOW | #kitconews #gold #silver #preciousmetals #markets #investing #finance $GLD | More on https://t.co/kks9PoAIph,Montreal—NY—Hong Kong—Shanghai,neutral
1.13E+18,heinzawaung1301,Wed May 29 20:27:18 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","MayMyo,Myanmar(Burma)",bearish
1.13E+18,BBerejp,Wed May 29 20:26:08 +0000 2019,"$TLT vs $GLD : #TLT vs #GLD since Jan my green arrow has held true &amp; sitll haven’t touched it since  Ratio is chasing to red circle as fast as Upper BB will allow it. Bond yields will finally bottom when this ratio hits red circle 🧐🔎🔍
$GC #GC #bonds #treasury #gold #treasuries https://t.co/NVoPpUbE4e",,neutral
1.13E+18,Benny_M_Bennett,Wed May 29 20:25:11 +0000 2019,"Favourite Gold ETFs (£)?

#GOLD #GLD $GLD $GOLD",Manchester,unrelated
1.13E+18,CryptoWolv25,Wed May 29 20:22:59 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,EdwardGofsky,Wed May 29 20:19:56 +0000 2019,Gold in Canadian dollars is on the cusp of a major bullish breakout above 2012 highs. Notice the {C&amp;H} setup that has been setting up since early 2018 as we get closer to the apex of the {Triangle}. $GLD $SLV $XAUUSD $GDX $NUGT $GOLD $JNUG $ASR.TO $ROXG.TO $CG.TO  #gold #silver https://t.co/pWq5YugpgI,Vancouver Canada,bullish
1.13E+18,xxsyntax,Wed May 29 20:19:19 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",127.0.0.1,bearish
1.13E+18,tastytradar,Wed May 29 20:17:55 +0000 2019,"A neat new way to manage higher delta strangles and straddles.
Introduced in my 2nd #ebook:
https://t.co/u15TzFlMQa
@jschultzf3 @Tony_BATtista 

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $MCD $GDXJ $SLV $DAX $UVXY $GLD $TLT #tastytrade https://t.co/bP7CvfgTvP","Toronto, Canada",unrelated
1.13E+18,malisdzuku91,Wed May 29 20:12:29 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",Kansas City,bearish
1.13E+18,edepsizmigren,Wed May 29 20:11:51 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","Eskişehir, Türkiye",bearish
1.13E+18,Fico123,Wed May 29 20:10:29 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","Split, Croatia",bearish
1.13E+18,CryptoConfusion,Wed May 29 20:10:27 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",,bearish
1.13E+18,CarmenCipolla1,Wed May 29 20:10:16 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","Ohio, USA",bearish
1.13E+18,BCHIsntBitcoin,Wed May 29 20:09:48 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy","Green Bay, Wiscompton",bearish
1.13E+18,slumdogbtc,Wed May 29 20:07:46 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",planet earth,bearish
1.13E+18,Tradermayne,Wed May 29 20:07:35 +0000 2019,"$BTC - 3D chart
$BTC - 3D 2015 end of bear market
$GOLD - Bear market fractal

Notes in the charts, can't wait to read the comments section on this one! https://t.co/hhD0wf7FNy",Not Financial Advice,bearish
1.13E+18,natgastrading,Wed May 29 20:05:21 +0000 2019,"Chris starts off with #crudeoil and a level that we are watching closely to buy. Then we look at the precious metals &gt; https://t.co/nw8w9cubza

$USO $SPY $GLD $SLV #investor #gold #silver",USA,unrelated
1.13E+18,GuruHavenHQ,Wed May 29 20:04:08 +0000 2019,"𝗠𝗶𝗻𝗲𝗿𝘀 𝗨𝗽𝗱𝗮𝘁𝗲: $GDXJ Daily

Trying to bottom ~28 with confirmed bullish divergence. As long as MACD doesn't recross, looks like 30 (blue down TL) will be tested. $GC_F looks to be flagging under 1290 

$GLD $GDX $NUGT $DUST $JNUG $JDST $DXY $EURUSD #Metals #Trading https://t.co/RvFPYwNMER",San Francisco,bullish
1.13E+18,SteHaller,Wed May 29 20:01:53 +0000 2019,"#TradeIdea for IRA account:
Iron Fly in $SPY (short atm/long 10 delta).
More on this strategy in my 1st book:
https://t.co/4zo41aTRGV

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $MCD $GDXJ $SLV $DAX $UVXY $UBER $GLD $TLT $VXX $XLE $QQQ https://t.co/9vrFAczBJW",Landshut/Bavaria/Germany,unrelated
1.13E+18,jschultzf3,Wed May 29 19:59:19 +0000 2019,"A neat new way to manage higher delta strangles and straddles.
Introduced in my 2nd #ebook:
https://t.co/u15TzFlMQa
@jschultzf3 @Tony_BATtista 

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $MCD $GDXJ $SLV $DAX $UVXY $GLD $TLT #tastytrade https://t.co/bP7CvfgTvP","Chicago, IL",unrelated
1.13E+18,FractalStocks,Wed May 29 19:57:00 +0000 2019,What is the $GLD going to do next? Get real time alerts and analysis at https://t.co/JZhfFcaaJr,Reno,neutral
1.13E+18,Vinny_TheBull,Wed May 29 19:55:57 +0000 2019,"Vietnam Will End Gold Payments, Kuwait Bullish On Oil: https://t.co/bIokLhINRB #OOTT 
#EnergyNews #GoldNews $CL_F $GLD $GC_F $OIL @ModernWallSt https://t.co/bMOTMaFSDU",Indiana....,unrelated
1.13E+18,shortvolumes,Wed May 29 19:54:01 +0000 2019,Short sale volume (not short interest) for $HMY at 2019-05-28 is 53%. https://t.co/xhNJoO9kgq $AU 50% $GOLD 45% $GFI 50% $IAG 85%,"New York, USA",neutral
1.13E+18,philiplemmons,Wed May 29 19:53:54 +0000 2019,"Nothing To Commend Gold But Fear https://t.co/wlYegy6Nzx  #share2steem [Nothing to Commend Gold but Fear - https://t.co/soGkQUAzxR] /4267103?source=ansh $GLD, $SLV, $IAU, $UUP, $PHYS, $SGOL, $UGLD, $UGL, $DGP, $GLL, $GLDI, $OUNZ, $DZZ, $DGL, $DGLD, $DGZ, $BAR, $GLDW, $GHS, $UBG",registration link right here,bearish
1.13E+18,GaryThomson14,Wed May 29 19:50:49 +0000 2019,"Weekly Stock Market Review
Week #22: Top 10 Stock Picks For June 

https://t.co/wGA6c3k2Wm 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq #stockstowatch #tradingpsychology #tradingsignals #markets $SHOP https://t.co/bP9PGvQsqr",San Francisco ,unrelated
1.13E+18,SteHaller,Wed May 29 19:50:00 +0000 2019,"Learn how to manage your own #money by trading #options #tastytrade style:
https://t.co/tFN5GUvNnP

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $MCD $SLV $DIA $DAX $UVXY $UBER $GLD $TLT $VXX $XLE $QQQ #Trading #tradewars #stockmarket #NASDAQ",Landshut/Bavaria/Germany,unrelated
1.13E+18,Greg5thTrad,Wed May 29 19:46:41 +0000 2019,"'Follow-the-Money' Flows
#ETF""s $GOLD #equities #bonds 
c/o @BloombergTV 5/29 https://t.co/awaIpmBFbi","New Jersey, USA",unrelated
1.13E+18,SteHaller,Wed May 29 19:39:52 +0000 2019,"A neat new way to manage higher delta strangles and straddles.
Introduced in my 2nd #ebook:
https://t.co/u15TzFlMQa
@jschultzf3 @Tony_BATtista 

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $MCD $GDXJ $SLV $DAX $UVXY $GLD $TLT #tastytrade https://t.co/bP7CvfgTvP",Landshut/Bavaria/Germany,unrelated
1.13E+18,BoB2Trader,Wed May 29 19:39:03 +0000 2019,"May 2019 S&amp;P 500 MTD return: Down -5.5% $SPY $SPX $VOO

$spy $spx $dia $dji $djia $qqq $ixic $iwn $iwm $iwo $tlt $shv $btc $gdx $gld $bar $shv $mbb $mub $near $mint $agg $bnd $hyg $jnk $bkln #MAGA $btc $vxx $viix $xbt #TrumpTrain #TrumpRally #Tradewar https://t.co/qkrF8cmLfF","California, USA",unrelated
1.13E+18,BoB2Trader,Wed May 29 19:37:31 +0000 2019,Here’s the damage done to the US #StockMarket  since #Trump’s May 5 #TradeTweet https://t.co/Bp5cvRW9eg $spy $spx $dia $dji $djia $qqq $ixic $iwn $iwm $iwo $tlt $shv $btc $gdx $gld $bar $shv $mbb $mub $near $mint $agg $bnd $hyg $jnk $bkln #MAGA $btc $vxx $viix $xbt #TrumpTrain,"California, USA",unrelated
1.13E+18,BoB2Trader,Wed May 29 19:31:35 +0000 2019,#Pentagon working to reduce US reliance on Chinese #RareEarthMinerals after #TradeWar threat.. https://t.co/LCHRXFMT7p $spy $spx $dia $dji $djia $qqq $ixic $iwn $iwm $iwo $tlt $shv $btc $gdx $gld $bar $shv $mbb $mub $near $mint $agg $bnd $hyg $jnk $bkln #MAGA $btc $vxx $viix $xbt,"California, USA",unrelated
1.13E+18,belle_aura,Wed May 29 19:23:44 +0000 2019,05/23 Precision! looking for more CoT Buy into June area #GC_F $XAUUSD #XAUUSD $Gold #Gold #Forex #Futures #Commodities #Options #Markets #Trading #NinjaTrader https://t.co/JTRwkYQbEH,,unrelated
1.13E+18,MadMraket,Wed May 29 19:23:01 +0000 2019,"$GLD hardly green !  Black gold at least stop bleeding .. Well, money buying fake burgers $BYND and machines to remove tattoos $SOLY",,neutral
1.13E+18,Sufiy,Wed May 29 19:21:58 +0000 2019,Interview with brilliant and generous investor and trader John Davies @renegadestyle #commodities #options $SPY $GLD $SLV $CRB $Gold $Silver https://t.co/2O9VohnhHq,Global.,unrelated
1.13E+18,TrdngDrivatives,Wed May 29 19:19:49 +0000 2019,Our Online Daily Newspaper keeps U updated with news to help your #Fx #stocks #Futures #Options $Oil $Gold #trading https://t.co/2HaO84EAfZ,The Netherlands,unrelated
1.13E+18,KobesyTrades,Wed May 29 19:12:51 +0000 2019,"𝗠𝗶𝗻𝗲𝗿𝘀 𝗨𝗽𝗱𝗮𝘁𝗲: $GDXJ Daily

Trying to bottom ~28 with confirmed bullish divergence. As long as MACD doesn't recross, looks like 30 (blue down TL) will be tested. $GC_F looks to be flagging under 1290 

$GLD $GDX $NUGT $DUST $JNUG $JDST $DXY $EURUSD #Metals #Trading https://t.co/RvFPYwNMER",San Francisco,unrelated
1.13E+18,KdpMasters,Wed May 29 19:12:42 +0000 2019,"More #TraderKnowledge in my #ebooks:
https://t.co/UqeeJkJ2iP 

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $MCD $GDXJ $SLV $DAX $UVXY $UBER $GLD $TLT $VXX $XLE $QQQ #Trading #options #tradewar #stockmarket #ipad #kindle #android #NASDAQ https://t.co/bULg4GlAHp","Bali, Indonesia",unrelated
1.13E+18,Crypto_DNA,Wed May 29 19:12:34 +0000 2019,If $BTC really is like $GOLD ..... wtf are we waiting for. http://t.co/TKB9M7R8mA,,unrelated
1.13E+18,mytradingbuddy,Wed May 29 19:10:06 +0000 2019,Our Online Daily Newspaper keeps U updated with news to help your #Fx #stocks #Futures #Options $Oil $Gold #trading https://t.co/2HaO84EAfZ,Worldwide,unrelated
1.13E+18,SethCL,Wed May 29 19:09:01 +0000 2019,$TLT $TNX $SPX $SPY $NDX $QQQ $IWM $GLD $HYG Yields at HOD. Rebalancing is strong with this one! Insert Yoda emoji (Siri) 😉,"Ocala, FL",unrelated
1.13E+18,TheArmenianDad,Wed May 29 19:07:28 +0000 2019,"My #Gold oscillator is still looking bullish, however there is a gap created by the contract rollover between the Jun and Aug $GC_F contracts. Usually these gaps get filled. My theory is that the gap gets filled before we see any upside. $GLD $XAUUSD https://t.co/omQTeXSbxn","California, USA",bullish
1.13E+18,Volpinacci,Wed May 29 19:01:31 +0000 2019,$GOLD under Gann's essential 1/2 retracement level... inside the 1SD red regression channel... ~&gt; next support = Fibo cluster ~11 https://t.co/lO3gd0mQGK,Colorado Rockies,unrelated
1.13E+18,SteHaller,Wed May 29 19:00:01 +0000 2019,"More #TraderKnowledge in my #ebooks:
https://t.co/UqeeJkJ2iP 

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $MCD $GDXJ $SLV $DAX $UVXY $UBER $GLD $TLT $VXX $XLE $QQQ #Trading #options #tradewar #stockmarket #ipad #kindle #android #NASDAQ https://t.co/bULg4GlAHp",Landshut/Bavaria/Germany,unrelated
1.13E+18,coffeetrades,Wed May 29 18:58:35 +0000 2019,"Chris starts off with #crudeoil and a level that we are watching closely to buy. Then we look at the precious metals &gt; https://t.co/JEuN4dqJOW

$USO $SPY $GLD $SLV #investor #gold #silver",USA,unrelated
1.13E+18,JEskrich,Wed May 29 18:56:53 +0000 2019,"ICYMI: 05/28/19 - View today's #MarketOutlook from 
@Market_Scholars here: https://t.co/s4Z78E1xmE Discussed: $SPY $IWM $EEM $EFA $GLD $TLT $USO $UUP $XLP $XLRE $XLU $XLC $XLY $XLK $AMD 🐻",,unrelated
1.13E+18,dgreenamonster,Wed May 29 18:54:07 +0000 2019,Get You Some DRIP 💧 For The LOW 💎 Use discount code GLD-QVCNZF-for $50 off your @shopgld order!🤙🏽🔥 #shopgld #gld #gldshop https://t.co/0gQSHQCI5Z,Instagram: dgreenamonster,unrelated
1.13E+18,dgreenamonster,Wed May 29 18:53:56 +0000 2019,Get You Some DRIP 💧 For The LOW 💎 Use discount code GLD-QVCNZF-for $50 off your @shopgld order!🤙🏽🔥 #shopgld #gld #gldshop https://t.co/bFHl5TgMaJ,Instagram: dgreenamonster,unrelated
1.13E+18,NLobanovaGEMR,Wed May 29 18:53:13 +0000 2019,"China buys more #Gold and increases its reserves during #TradeWars 

Solid #Values in Uncertain Times: #ShotgunGold Project in the #USA
 
https://t.co/XJqqaNQcVc #GoldInUSA #TNRGold $TNR.v #BarrickGold #NovaGold #Dollar $ABX $NG $NEM $GDX $RGLD $AUY $AEM $KGC $TCK $FCX #GLD $GDXJ https://t.co/nk0bbFBdU1",,bullish
1.13E+18,patfan198010,Wed May 29 18:50:42 +0000 2019,"Vietnam Will End Gold Payments, Kuwait Bullish On Oil: https://t.co/bIokLhINRB #OOTT 
#EnergyNews #GoldNews $CL_F $GLD $GC_F $OIL @ModernWallSt https://t.co/bMOTMaFSDU",,neutral
1.13E+18,oliviabvoz,Wed May 29 18:50:32 +0000 2019,"Vietnam Will End Gold Payments, Kuwait Bullish On Oil: https://t.co/bIokLhINRB #OOTT 
#EnergyNews #GoldNews $CL_F $GLD $GC_F $OIL @ModernWallSt https://t.co/bMOTMaFSDU","New York, NY",neutral
